id,answer
3de77390015809b30cb8a0f93dd4fbe3,施
c6e1c42b6e859cd30467d00053d4f70a,2011年
d4b2e4ff87b9cee7339ee88e63139e59,魯雪夫
80d9438d144b8e3c4655d0f09a234b1a,中，仍屬於主教
5c07e1901c1f7e73f1b8436891d17e73,嘉獎令、授勳和實施大赦；維護國家統一，民族
de29badf21c1d02c09d45f9b33a7d4da,《蜀都賦》
06291e4a8d38ca3f9e6b36bc232d17be,留原生態的河源客家語，具有積極意義
0822a933581b7214831a97a07397ae25,拒絕
d43fd4fe19787d4f6e98658d22067f68,延伸標記式語
b4df786c09fce313bff52e84e4a97460,石灰石、芙蓉石、螢石、[UNK]土、雲母、獨居石、炭石頁岩等40多種。多分布於長江沿岸和鐵路沿線
4c5c9ab3575ce7eda85fe7fea16b630e,拒絕
c58aae01d5a761d5cc9d7315ef236280,民服務」
56b189aeb1c5557d117f75dfa2363b73,2009年
687f263667586667ddb87fb18da68cb9,瑞發報則是發報系統設備的原始開創者，在歐洲發報系統設備的市場佔有率超過65%
8adde6283d27d8802e65153975146b88,臺北地區屬於天興縣
17df9c41f5f84f2a8bbe6284729a66a7,雙方爭
602668c71955071cc847c992e2b64e3f,1986年
195548397dea66395eb92a431a01edf9,建立起了修正主義
94fa5f2aba198ebd4f1767f2b865b96a,保有共同的文化
908e57ec3fbd8c429f2ff2ce37aa2d22,中央氣象局
b7b82853969f55a0d424651a1b1c30d6,斯的藝術」
03a9575fdb75f9edcc938af1ce1e7348,2016年
53ae0f80a9f122a498d9042c85caa03a,1960年
7ec3b971b1ba5b987e269491553dcd79,1990年
9fe022f1fccf720652a38c659834550a,廣州
f87514641f1ab078f0cd69efffdc9da7,1980年，科大幫助建立了合肥聯合大學，副校長楊承宗兼任合肥聯合大學校長。1983年
657797a68f126fe1bb8260c1b81a6c10,從上海乘船赴日
1bb37b9abcedbe8cae8a6b693ce91b13,20世紀
3dd53848026e1d9637fc7e7f47f14453,西歐語
9fbabf4627cad774095bf6b897cd6ed0,1917年4月法軍於西線開展春季攻勢，與德軍在蘭斯和蘇瓦松之間進行會戰，歷時共一個月，但法軍在傷亡10萬人後卻仍未有進展，引起法國士兵的騷動，並導致該次戰役的策劃者、上任不足半年
954a6b2a07b23a7db18ff0b75af939dd,麥和大麥是新月沃土上最早實現人工培育的植物之一，用它們做成的麵包在大約1萬年
e236fa23d7e004b7d47e61ca062f3e52,電子微型期
d74ef60690f7591bb6eac022e89f60c8,2005年
7588a22adb19f470db584700f4e7e00d,橫距864.9公里
03d7e73f76bd8bcea848615fa687213f,
98e52a7ea946c1b878f176392dd59a86,1915年
d507a58949ec3032c123962fb6017089,副主席
4e6f309032a0c9f7c0a717fa6449601b,1950年，余紀
f6f442dce33e41846899bf14331b7a37,一門學
a3c309def5be4e79e9eaa3775906b441,萊茵河
ffdf4e49fa5d1e127e6deddb84174872,香港人、澳門人、臺灣人
0403ac57de1d1df45926a1186b27500a,李[UNK]等，蜀漢後期有譙周、郤正都醉心於文學，譙周更寫下了《仇國論》
ea31c3290bf04a291b82dc76721c5c4a,6.7%
ddcab15b6943a97a5d120f99d7ddd2a1,香港人會
fc0815a7515d1f7126a1d9e855b1bd74,1980年
4c36447ae9ec0895a67fa49d89721d9c,黃河中下游流域。偶爾也指黃河流域，諸葛亮出師表：當獎率三軍，北定中原之中原即指黃河
e4c43a9616b614cbcdd1b11614f7cc9b,秦始皇
862de46322bcf3b945c06b7b07d430d5,1934年
e1b30eb1fec806c9dcfd089bfd8041b2,1939年
bbd24edbf0e8004adc623545d7b3d1e7,1921年
6e1c686f8243836dd1387863c7be48c4,1945年
42549ab04e71eca18a68113f865b0fb8,1997年
09b3d58ed6bd10f94a23a6934f43c791,1979年
1985d9bb36d381bb47dcb2d93f727b9a,《三國演義》
845bf1c051dbd7784a43b4d25a5fa590,1982年憲法》
0e4dd1f2aa6febc79a7685ccae20db61,148號/安德森、週期彗星156號/羅素、週期
ebc4b9aeb2edd05a4966f9de72a8a0c2,俄羅斯
86cb014ceaab8e8dec9b65c33f5ee278,大的網路
6f4f5fa663dc922b16eabc1e067dd097,胡所據之華北大部分地區。383年
4f4638386ca3a5a212719926023aea6b,神仙卷》
86d55ea31c3072619a318f8c04fd1c02,挪威語、瑞典語
3f0ef343a127180224ac8f007e3b9c79,《飛航安全調查委員會組織法》
1d5a273c4da2f589f4d0f06199d18674,太厚或濃密而使得陽光不能通過的話
6a1ef58c7efed66c8df7fcad07f63faa,1950年
14090142ffb0a9403f921d60ea63babf,常務委員會
26770313e1c33548f2f6d6cf34d97783,2015年
64df1a2763c4aed3e83778e86b30f2c1,天氣情況
c8498fe79ed83573eb99f50393c168a3,第二次對朝戰爭
b05bbe12ad79f6df45b6c87ca6e242c6,黃沙水產品批發市場就是吃海鮮熱點。廣州屬亞熱帶季風海洋性氣候，氣候
9f72a6d8e864904014d6beeff21c843d,四大名
4274049c334e6730c80dea56f9a427f1,1997年
fb1502ed783855e2fc309d603eaa2d6b,更準確的資料
7eaba58820181b2fce1dba9cff91ff48,2008年
236e271d4f60b7019377f2f940b93c03,宋真宗
988560fe1dcad6244fb239fd768c778d,聖體到病
199030cac68df65e32b5409b838dcfbe,免費上學。隨著社會的發展，延長義務教育年限至12年
98eb701280dad39f6f2e67986e8ea096,馮玉祥關於驅逐溥儀出宮的議案。11月5日，正式下令溥儀被廢除帝號逐出宮。溥儀及其家族成為中華民國的普通公民。1925年
886effa001965cedc319ce394fa765a0,1949年
42d6fbaea885bbe4cefcd9745c4bbe26,碾北衛、西寧衛碾伯右千戶所，清雍正三年改為碾伯縣。民國十八年
fc9ec7849542608c1a6cbfd61fb031fa,2013年
d22c6940ce38cfb07513e8be0b5557e8,俄關係惡化時向俄羅斯提供資本，實現其工業化後，在1894年
876db258b443f56612db7d1c078f04a0,烏克蘭人國家，因為它的領土是在許多時候
771f46f94caeb0005b259f6920e5871e,2006年
18ee1b5d3b928a1595c438360eee45dc,哈利·華納將公司的電影院短暫地賣出，這場官司沒有重新上訴。在1935年
8a33f573f79cd3351bb896bc6ac61d20,1916年
676b2bc8488df8375af5a6263934906d,王』等。老虎
d096665e0d9d4264e4329ffd67f31431,1958年
c5a3f4b765fa8e13234cf963710373d7,[SEP]
871ba99295c6652d1704b62c6e49637c,1980年
fefdb28b41fd0f900584d6502ecd9e7e,2011年
91a2bfe78833ddd065c4340efdee123f,下事業
657a5f20c26ec06912f3f334d90a8a32,《中華人民共和國著作權法》
ecc5a76d6193cfa5a62985976df0becc,2015年
ca88491a323725af1126420a691e56a0,炒米
8188a7d7c0a8ca2845af5e43ce66e04b,猶太教及基督教以外，中東地區的少數派宗
ac7e27fb7616c946c1cb7d3fe12649b1,《文心雕龍》
eed279c7571299b5631b91f32ca3f8c2,2008年
9f68fecfd7eca00cf19bbb76315c219c,2011年
ae79ae44fc6973ac03c193b5662576d2,崇法家，但並未放棄德
cca23866a414915c3906907f5c870d4b,24小時運作的伺服器電腦，圖形化操作方式有時會力有未逮，所以需要不斷增強命令列介面的腳本語言和巨集語
a1a6db8c48a53557d25586425924e888,1979年
b82d955872a910b60e947281c811e9cf,交換了，金幣
8305ad5609fe102d10ac7d869b86282a,東南水系
07ff1d831403d1cb22fafcb58746b94b,廣播則是一種特殊的一點對多點
b3d6b79f52b851046e55224853f567aa,《光明日報》
6d0934d73f06e14297c4b2b2ed073ec9,2011年
011b906d788f4134e5985432a59c50ef,三大定律
5bd3098349590872aacf68547843a3b5,《能靜居日記》
49cc439fdd0421eef542c0227d527a90,《中華人民共和國專利法》
0da22087369c7959b5329ace1cfcd6bc,毛澤東收閱報告後批示：努力奮鬥，十年
506f251078603fdf9936f934bb79be15,2008年
5eb00e440d06fa933864116acffa7988,憲後首任總統
c6e487574716bde757997a45e331022f,漁民及文昌縣漁民到南沙群島去捕撈海參等物。1868年
bfd25c7ec6884a36f2ed5a61d075cca0,協助聯盟
0637f64e12af315dd8fb7a75067f5f47,黃河幾度
bd14fb9cda05accd90a2ed0ce8c1306a,明。[SEP]
8fe73957b7cc80c55e887cd3f81c1e0f,威，要求共產黨
f5611a80ae7124b588099f0a0a14f7d9,1842年，中國清朝與英國簽訂《南京條約》
884f11b3571241a531f06a74e4732340,1960年
5e7abbd2bc1fc35da9898b7bacb41161,1989年
9ad34fd4b4c0f3147bc86d06cadfed19,李克農向周恩來當面匯報，積極建議中央爭
a968ebaee95f8a701675c849c52a57f7,牛隊
dfc9aa55b7b021f3b64b7efa364df539,1980年
49152a557b76ef8b4d5fab4ad475c099,1999年
1a67c3dc5534065decb3c614afd97498,哈芬，此二者一起組成獨立的不來梅邦。因此，下薩克森邦
827cb2aaccf0dcc8e98ee9fca764b8b8,1997年
c78aa6cc917d4aa19046643e81b7217f,地區
ff970d65361d8d0d27c58faaaa6b6c3c,海市
ed77998ccae324079bec3ffaa3264d77,13.3℃，7月最高，為28.4℃。中山市
1d65a37428075f160a05ea0e988c83ca,李世
9312533e5a6bab62aee49f8288dab1f3,美國洛杉磯學
95654adfc884fe680be807a11c26ee09,七神仙卷》
25602b3f0f4d51aaf36cc22c026728ba,1845年
c5b8e4960b012ba56adfb513b59f8d71,更準確的資料
46230a9ffb7d73009d7579c34b82c5cb,1962年
0645fa5ad6bc9df39f1dcc802f0a73da,宋院
588e267759a6dfe2face26224cbae3a4,1997年
a0c27d0a693ca1010506ae632d4ef4ac,美國洛杉磯學
36896acf5e5dcb49d5d1d0d8e20e0a7a,1949年
7f450e107e59d70c473bd97c86949bf1,《老子》
66690fe0fc36e4f3929e20234517583a,第三名
e7f28aadc33dcd3606e372ca338a87f6,19世紀
16b36ce9c3d2f1697d931de06c5039d1,1951年
4702e6eda36dfe7eb1681ac6f2e6e3d7,歐語
2c82cfd818fd865b9da9308f114a5c3a,民」
8e1886ff4b6ab8faff5e1c46192e59fa,《中華人民共和國專利法》
f9f702a11ccb87eaf1a25fdbc5fad2ad,1878年獨立，阿爾巴尼亞在1912年獨立，克羅埃西亞和斯洛維尼亞於1918年
b8ba6241382b45b06b0cf902f9253e9e,三月
100364e2f6d21612bd1294146e44b828,嘉定府與今樂山市
8cb89b025776f86500d42e0ae1aff902,1954年
2ca5ee1ba0246a4387f938a61b531bcd,暗殺。神聖羅馬帝國皇帝藉此機會聯合西班牙盟軍，在1634年9月於納德林根會戰大敗瑞典軍，逼使瑞典軍撤回波羅的海沿岸。薩克森與布蘭登堡則於1635年5月與神聖羅馬帝國皇帝簽訂《布拉格和約》
aaa055dd720e069344a0dec15e4d3a1b,單位，始建於明初，是青海地區為數不多的漢傳佛教寺廟。瞿曇寺每年
b89518e2959183cae017b8d6dbb6f111,盧庫、國防部第一副部長兼總參謀長、黨中央政治局候
6e86180ee6e765dc8301b0d15dd2c582,中山區
daebb835dbe55844ee1f9702705c077f,「南京」。此後很長一段時間裡，「南都」也成為奈良的代
d39b92d1bc7f2a2375aa1c98efb18830,卡達申辦2022年
96959f848f5ab81c8196b201862927bf,客家話
b770975adc67407ad6079b443f0da102,民使用。
9224795182d6ed00e87f8cfeca1704e9,4%
9b95ea96edc2ce4d5f0c7b66e6aabb0e,1945年
7a3e9a157d9ab3869a67a1f00530e75f,女性黨
b7a34a9ab9ffef3b765e3f27d153f6b1,18世紀
4e96cf0422dde90939586c943bb1404b,1999年
c46b8c28e38b26886b7b37272d8ee3b1,德處理以什麼作為利益考量？[SEP]。
127714067d88c5ff620ff29b11754822,《finalhome》
3d7e04b732bc6d24bf7a5fb8447a2944,社會
a2cdcf7c4fcac7d674e2529328f475e5,民」
fe935be6bd6c7a5825cbf8ab8cb9922f,電視節目製作業
26b0e1722d16338fe8413f137b6d7cd3,1947年
2874094dfe6e3452c88d6c95374f904f,紐約市
5f9c59205fdeb98aabef3c3e9493ed88,2009年
84fae0aba6b6bdd62348375d7b2deb6e,第2架1米
05cce511639202070a31509248e5c720,《尚書·君陳》
2069529db37824ecff35a3a2cd113ed1,美的等國內大企業前來中山投資。中山本身也孕育了十個中國名牌或中國馳名商標，它們是樂百氏
051350b495b31d7d16a0358dcc9a4332,2016年
a72804b8c27dc090e7c691b1f6771726,劉辟會合。曹操派曹仁攻打汝南，劉備惟有再次還軍袁紹。當時劉備想離開袁紹，便說服袁紹應南連劉表，袁紹再次派劉備到汝南與龔都會合。曹操另派蔡陽攻擊劉備，為劉備所殺。201年，於官渡之戰大敗袁紹的曹操南攻汝南，劉備敗走棄城，並派麋竺、孫乾與劉表會面，劉表親自到郊外迎接劉備，待以上賓之禮，准他屯於新野。劉表表面雖禮待劉備，但內心對其有所顧忌。因此，當劉備向劉表提出趁曹操進攻烏桓時偷襲許都的建議時，劉表沒有採納。202年
a82e94ef4a5c30a34c51ff6274c53a87,《新世紀
f4c39ae2abcb39187bd7b3464c5b12a1,12年
fc28ac559a50f9b17b0409288af25ef0,香港人會
3ab22e8bb7871dcb23b40c4731de1f24,一。
6e82aca2e8a9339fa1726a4b124d768a,君臣
4fc3b80b720a8889d11fc254687aadd7,1987年
11d5612382f882d508913be833a71f77,2002年
06928a11de5507e5ecf1ac06e0550b97,2012年
ed51f1677af62d1b1bccfa6ebf73f9c7,《建築十書》
a9d658f07cff02dc4a96b69ec26e6df8,高於北部的下河
2b789bfa25607d21b6c689529860bf72,印度
7f7e1d0e839c460b6b04ced85ae794f5,中山區
11377681df5373981d75dec7ae5adad4,1947年
e64eefb56e4dad98a5dd91d5d7b69c71,1990年
7d571183564549684411c91f395f83ee,1982年憲法》
55198e7a64bdbbefcd11a348999c3daa,1993年
dd3ce463bf281d7142203fd360e705a2,1757年
ea4b62fc2ba189af7a60efa65008aa67,6年
c2d8ef6eea79cfeb1c32a3a25f051221,1949年
4b9a5b0376fbb40f23b6374cb802ac9d,蔣介石來臺接受日本第十方面軍的投降，於此日起國民政府正式代表同盟
f9ba4b914c86b8e1c9cd02e7dfe18f43,無法用言
780e4953bccb557e1ef15f789281d213,中制在自由和紀
206c92339b6f0bf93076eff29acfe33f,參照基礎
40f08b85876b60d7a9b3a6be971f24cb,六連霸
5e457ad585ecba613996791e36126f4b,1999年在紐約證券交易所上市、進行股份拆細，把每一股拆為三股及股票面值由英鎊改為美元折算。2000年因收購法國商業銀行取代法國商業銀行於巴黎證券交易所的上市地位。自2002年
84795a270b05eeafc4a52c78ee735d29,百合化
c2f68fc4d918dda38417984f7cdc8bd0,
de68a643fe61f3fe0b77ff919d789122,羅肆巨千；財貨山積，纖麗星繁。」
8aaf097dd8f6199257610800023fdc00,蘇聯的社會主義
fa1cda78525a61de84178975f72396c2,飢。
5bab6ec659c0169ddfb435663735f289,《巴黎和約》
e9db118176a422307a9a17e3feea4bd8,夜節目播放過，而此與「未放送、上映之作品首先在dvd/bd等媒體上販售」之定義
4372f706244b5ec39f31b0ecead646ab,2012年
e4a98013f860d29925fcc0b72653621e,愛勞動的浪子。習近平才待幾個月後，便因受不了苦，偷回到北京，又被關進學習班，半年
4a6dbe1988610a7467e9969e63632fca,1954年
ccfbbd426b9c433c698f6e31795b6a4a,2009年
ea51859216f952540cfa556da57ce53b,2012年
7ef3bfdbbd59c8b00c90af3c90f92d52,英國的計劃
97fbb705bc7787528395ce3ca4cfe6a1,1945年
bc3dc7d97f85d8d40d480f188915bb1a,2008年夏季奧林匹克運動會馬術項目及1920年
96476b22e6986e08fe0e8dd23313a998,旁伴有一座巨大的環形動態雕塑，由安東尼·豪創作。第二個奧運聖火由青年
b9a4db889e6116cc88137949769ce5a3,2016年
340ed8d7bdf20a9475335b54a1d7cc42,儒家也要刑法，但以德
bbf767c9dcadf1a7e4228f5aaf25e06e,雙方外交上的衝突，尤其是在廣大興事件
2b3c96c298e7de1c0bf31e4fb2e0d399,自然條件
a0edd651465087502f55e98cd3987cf3,劉備為皇叔之事。劇曲中的劉備為老生所演，而劇目取材於《三國演義》，例如《劉備過江招親》
9e486110bfb7199112777395468efa93,1928年
0dc34b61057f3a611faceafe8278f168,太厚或濃密而使得陽光不能通過的話
06999c13242dcec0b8c60367d6e73bcf,1973年
c202b1a11897900cc70ee7242e0b69ee,許。然而，他們通過收買多瑙河
ae3ffab3257613e8a37d85eb89644140,2007年
2e171bc6a99941873469132a5d093821,中共中央書
3ebcbf93d9d4ffd0007ac69641c699f4,2011年
c45ad0f09956f5c01ff05567489e29f3,1865年於香港創立的創始成員[UNK][UNK]香港上海匯豐銀行有限公司
d4e7a4e2d2bcd6fc7f8ea64ee6444b56,臺幣
4f6be10545782b3dc1b48666a1b30399,中華人民共和國
8cf54461a34f94d597fbfa7d24e9fa3c,2009年
eb4870ad1775e239bd3b5e333fc71a5c,李戴。他們認為，這次人口調查和居里紐做施政官的時間，應該是公元6或7年
a7937fe3c392b9bcbcea3f6bd47ee5c3,g20峰會和團結謀共識成員國，自2014年
a57ff785f6e2317a00597e160ea40c0d,19平方公里區域打造中山的新中心岐江新城。在19平方公里的岐江新城中，擁有5平方公里
5cb844a3b202f0cd6a62bf997d80fe71,1562年
3caa1437479b15dc943d7147949679d5,肯亞首都奈洛比設立了非洲分台，在美國首都華盛頓
81565b4e3c8d654cae2578e74a4b3128,朱德先後擔任中央人民政府副主席、中共中央紀
dc76429b7294b4e6308078ff7f373363,《布列斯特-立陶夫斯克條約》
5f367000ae98eb3e6f59f56bea78b5b4,乾隆帝
997f8c061c001175073157a710b8070b,人
0d77c2a72e09e3c9f91761f03c5bb23b,八省仍有為數上萬人的紅軍游擊隊
f900389274f503954bc4722f807bed81,1928年
3c2acdfa94d4583bd88b1b0b8f9d5bb9,三歷朝
c8365780c13de35acb39d4586d83832d,下事業
405d78e3441b82c88b26440e303c3436,劉少奇、周恩來、陳雲、鄧小平等中央領導人都表示贊成。隨後，中國科學院
1d0514324625f925e7c56733eead2c94,1945年，烏克蘭成為聯合國創始國之一。1991年蘇聯解體後烏克蘭重獲獨立，作為獨立國協發起與創始國之一。但由於俄羅斯在2014年吞併克里米亞，烏克蘭於同年宣布退出獨立國協。烏克蘭在獨立後由於實行未成熟的市場經濟方向改革，使得國家進入八年
2d42edc3690da52361eef05a1768d00e,武不能過」
1b0441e339427bcad6cd3b4c9897bd2f,明。
bf97165e08f8bf3b20c9c4b9371c8a68,11小時。西部與歐洲相連，形成地球上最大的陸塊歐亞大陸。亞洲東面是太平洋、北面是北冰洋，南面則瀕臨印度洋，西面以烏拉山脈
899f8f9a89e1ff62c26c7affdd423f6a,審查的權
bd13f087933e6e37619d994b552c9c3c,四面環海，全年
c96b199ff18a3004e9ec397ce41fedaf,劉若英、黃品源主演的電影《候鳥》製作配樂並發行了專輯。專輯中大部分的歌曲由五月天作曲，並演唱其中三首歌。兩個月後發行了第三張專輯《人生海海》，銷售數字在一個多月後就累積達35萬張。2001年
af80031d279a4efd1ec6bb1fc87ba681,191個國家和地區
194a667398cc0f5aeb0dfa623e5319a2,2009年
49578ce94283cf71aa962d0842611645,玄學
438976c38b6321c9ffd6b93d4c352ced,1950年
9a26ff6f3e827af9bdbe9f58a1a8eaec,2008年
4b9c3a4b71da4fda520d785521c1dc99,烏克蘭人國家，因為它的領土是在許多時候
c19c3d7c5ad3fcc7f980d8fc78934a06,六年
02956af18eaa40adc76bcb4eb13a198c,十年
cb2c507fe54ba895590ac2b0a452c6e4,2009年
5a06aa814e07b49549dd65de734e2ad2,1987年
a0382b30f8f2e4bbe45d9bbcc4efa294,專題雜誌、評論雜誌、學
c82d06bc578aa442c5db84e203f0b5ec,伍，正式豎起了「天下義
ad491c130079338c03b65c1e8e3735a4,伊比利亞美洲和西班牙語美洲。同樣，中美的英語
df2ba2b055b6e2603929e32b1db87f23,臺灣人
5cf64b227a16dcaaa1c70c3a792e97bd,中原，這些都體
93c2161707c3e9cc84c1450f5dbeb013,曹魏將分軍隊
94279fa803956ae119f9f14da0b6c443,10月
3fa8fd142453093c09cad8cf109562de,10月初
11dd53f52b4f5765db5ee8e611c2099f,三十八年
66a06b7936b7b42069df3bf523feb952,非僅是長期
0867e9089f81ed6f54d2c3683e65853e,公共視聽載體提供節目集成、播控和傳輸服務的機構
32b006728f82900cc59c587699f369c9,海省
c048334c44a61a52cd77a848f392374f,《詩經》
a9d31a28245b12e5c3326097ae8ab599,凡是適齡兒童都應強制接受教育的義務，並且教育對象沒有階級或是出身的限制，此外還必須是免納學費的。1717年
e43a4d0e0bd17d57c809f923a24a83bc,1949年
ac738803e2605d6fad5f827ab66a060f,1951年
efe495b098f4dce39d3e8e8d0038eb98,1973年
70a9134e9959658b64c804dba1ff5483,美國領土造成重大傷亡的襲擊是什麼事件?[SEP]知
e20aa2e04dab8a67882ff1ec5f829c7c,8時35分抵達石崗機場
41274c5c9ce7361aa76df738dfa92dff,1997年中國共產黨第十四次全國代表大會上，鄧小平所提出的觀點正式加入《中國共產黨章程》，與原先的馬克思列寧主義和毛澤東思想同樣列為指導思想。中國共產黨中央委員會總書記江澤民繼承鄧小平在1990年
d2afad50fc03dc92b5ea493734b6bb69,以追溯到這一時期
4337219ae501d8506482f6b9aedac4c4,西區
46ec573b8c8d9fd9ae8fd854d8f1fef0,烏克蘭人國家，因為它的領土是在許多時候
253a0371af7cc7e24925bd5afa3c73e3,1969年
16f6aa13e227962c8b4a57125f82300b,2012年
c576f3b49fd2225b6e7463c31211af45,2013年
6242f14d127f59b230814ae5221cdd24,1914年
2e7c38a79e99552af38c3adc2c280526,《夏時刻法》
b06cf436cab1474dd6a99cc9ed2c72fa,200億噸
68b1b5b07fd44788dd3444360dda7a0a,陳祗敗壞朝
2d523b909ed5243ca88746f278a41767,2%
eed8ce027bdcb1b6a5a003b315e51cc9,庇護，請求進入羅馬帝
8969e686dd644abeaf55c6822bdeebca,八事件
50f3d77fd28a64d81ae3f7deccd569d4,哈頓
bfd85b39b74472b29f175192a693600e,晉朝時期
eab4c1d17668f7f1a965fc931f7f3d67,900年
64e4e61b1629cf5c803f9dda4233e256,1918年
94b3db0433e689f8c3deb96c6e4f535f,2013年
d96d2f6d063d1e2a32b36cced90d7b2f,中國的法院
56e2def7462df21ec6d192a864a7a9c0,1982年
dacae5465e380a6a0ff98e39e994798f,許向軍隊
b990c632f0b3b2fd29d42197bf26b370,赫里
e894080f93f5691374e6e0347e12c907,西諸國的朝
24c642869583c8fadcfed8fb6e87d669,阿拉伯人對西歐的入侵之前的幾十年
d96eeb7426901e12be6a50731aa59aae,1990年
c77be731006f5cb98ce213a7f49d24ee,《柏拉圖式性愛》
6a4f524723a9b35f1f1b5c4937ed1cb6,2017年
69c63ad9ba533e35898e8c2542c3ca47,托茲
ff3e476f128b1b95c67b65d2e882908a,查通過，準備開始興
0402401e1286c1583e354aff751f3dc9,印度王朝，其領土都包含阿富汗；德里
40a34bd7f9e258b937c76f84bc11c71d,赤水戰
fbf85bd2ca457ec2e0b86ac3cc83d430,2015年重新註冊時正式正名為上海綠地申花足球俱樂部。2014年10月30日，上海綠地申花足球俱樂部證實，經過將近一年
84dcd5d2ed5dea5e7b94dd72fa3aed48,建築物
3a7cc8b7d1130e1c9e6a5194f891d83f,毛澤東收閱報告後批示：努力奮鬥，十年
4b040c168736f2eb2b19790cd1320193,2009年，該校與國立臺北科技大學以及臺北醫學大學共同創立臺北聯合大學系統，同時多方展開合作計畫，國立臺灣海洋大學亦於2014年加入。另該校於2009年起至今，連續9年
6efa0beecab65dc936be685ba62c7f9b,劉備為皇叔，《三國演義》
0af3bac229d67eee8888f28754e1c092,三歷朝
4507295994f75e4a22971d68e6b3338f,霍語，6.58%
edb0f107717d53d20668bbcc6fec99d2,63%
1360e0d6188cfff63e28172e132ba3f1,太厚或濃密而使得陽光不能通過的話
4b4611f8adbb5010d974347d30a1ca42,仲勳下放勞動的洛陽耐火材料廠開了個土證明，稱習仲勳同志屬人民內部矛盾，不影響子女升學就業
7a40909d866799f52ea504d2ce36dbad,參議院
d2ddb722929cf283e71931323f9875ae,第一海軍學校，即今海軍大連艦艇學院
e5f6af6a4663bc72b7deaf8e843d22c6,2013年
da057524bb246c484fd5529b4536170e,四大名著之一。三國
48f5c71c8cf57dfc1fa22dbed04a616b,三個月
10bfa832574fb7773a6db95b719e40cb,美洲之間的地峽
6c51887051aeda62376de150b094746b,2001年
3590df35ac66c15ed0b3eecc3d1efa72,1999年
eb9e3d36bd8ba931bdc6ba36787c2aff,中非法郎
c419c801f4b801bd60f73070e3fad2f9,韓[UNK]
c06057ce578ec536e2bf87e720c8976b,聖羅馬帝國周邊國家出於自身利益，間接促成三十年
eda4662942711fcc9ba77807041ffc70,「在港
6bbb4dbfac6489752f577be496a1627d,曹魏，至此東漢滅亡，正式進入三國時期。隔年
c9c03177bf0b14424bc8b606a9ee5e66,漢諾威會議中心每年
0e81e0b56b630fe85fa7262968aa9eda,參與到統一社會黨
cf65be7e269a1cd0052adb0759ca2a05,兩院
27599b7fed13006a213833249d320b7b,1789年
d5171919477832494e86b7b756dc80a6,16世紀
9169c7c780cb7ac22ad028cd43c14a82,2003年
11d541ad0f7360238f99263bf7b137b6,圖像失真或者濾波影響最終輸出的解析度
5755061d6f4157490e52702527f4f976,舊有名稱，維多利亞公園
3e6dfa9554c5b68a3a8ea84340fcc480,菸草專賣局副局長潘必興等出席大會
2540d5261875a23d88307c536e90538d,聖火傳遞於5月3日在首都巴西利亞開始，將途徑300多個巴西城市，最後一站是里約熱內盧，在8月5日2016年
ae3df2a2d9bed58c741d7021d750781d,63%
75442391942e6e45bd03e8c65255db85,##m[SEP]
640bf59ded76615b52089541c4a247d2,「corea」
25b7fdf47cfc9701a9ed0f519d80cb84,《植物種誌》
59a566430e03be0e98d630f30b3996ab,嘉之禍。洛陽傾覆以後，中原的世族
b7989520f18c8eca2610a1ee70491a82,聖彼德堡
405de304997b906d11d33f2e1cb38667,劉備聯軍擊敗，形成三國鼎立的雛型。220年
97595fc325663e7530863c1079e86eb3,電子微型期
ea04e989ee5440c24c3bb67ce83e16f8,2014年
4b276e87a489c42394131ee25fcb9bbf,18歲
812dd1011fe1cda1ef29825e9949d0d3,荷蘭的聯合艦隊，但其後丹麥海軍卻被重新組建的瑞荷聯合艦隊全殲。在經過三年
4972073e47e229ce09547c670448fdea,1981年7月1日升格為直轄市。1995年
8114b951626f0b205886010d86ef2359,2012年
89d90324624ca0b8f176f30f57efac95,2014年
b46bfccb0390312077ba3015d1b38c83,雙方的心結與怨憤，造成了日
32c5fc0c006fa12803c5167761aaf758,《攝大乘論》
73921c1a97d35b1141aeda0a443e3976,1845年
0e52d635889b4d7417cf8fccce47d1aa,唐以來，寺院
196f4ef05fd6d51171acf7ecae9fc76a,1949年
8568fad285873ed9ec62fb7030796270,黃河
42615749e1477404716c01a416e332d7,將繼續。[SEP]
90e56696c64180eddd22480f113381ac,七十餘公里
c6e0d651f62684205c1ca3787ace0cfc,阿富汗
6c684541cf3228d4751db52b387c6000,1945年
da70bc8a4e90be53be5faff4b665f20d,私下語
30c483c6cdeae6bd64c27733e00ff992,印刷博物館
a3e20a9a491cf42f0e09efd18fd04b40,曹操時期尚共同支撐擁護。但是繼承權之爭
31fb3b189fb42f7c323a8e05e8073183,2009年
05a40e46ed284a3f2e3550a98b014611,埃姆斯
24c87379e871ff98618dc1cc50b67b38,1949年
1c4d712dd30864fd9bda1707bd58ba73,《詩經》
d72404ba0d4b2487073627ac015315ad,可以辦到。」
430622d2faba3b97051791cd16c300e3,「連弩士
562a8e27640913960baed0c3d4688503,伊斯蘭
37396f4ab5dd4201415a9cdb4a464edc,1945年2月於重慶舉辦的臺灣省行政幹部訓練班致詞時表示：日本治臺多年
a2b37ca7f93d255f7f895f23c2c51174,1911年
971f66dbf4608cacbdf48c8afb8e389e,24小時運作的伺服器電腦，圖形化操作方式有時會力有未逮，所以需要不斷增強命令列介面的腳本語
b9c3bd5213f13c74bebee2ce56714161,嘉之禍。洛陽傾覆以後，中原的世族
